"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @jim3love: 18th Nov is a day of mourning in #Anambra #Biafraland. #NO zoo niGEria #election will take place in #Biafraland again. 
#Free…",FALSE,0,NA,2017-10-04 08:23:03,FALSE,NA,"915492449186918401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ONYEANUSIBONAVE",10,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 08:12:56,FALSE,NA,"915489900895588352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulseaman2000",24,TRUE,FALSE,NA,NA
"CONFIRMED: #Obama used #secret #government #surveillance on his political #enemies during the #2016 #election  https://t.co/LCR114FOg6",FALSE,0,NA,2017-10-04 08:12:46,FALSE,NA,"915489860902883344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RealNewsGuru",0,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 08:12:00,FALSE,NA,"915489669831421952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phenase",24,TRUE,FALSE,NA,NA
"@CNN #Trump #Clinton #Putin #Russia #Rusia #Election #Elecciones #Michigan #Wisconsin #Facebook #Internet… https://t.co/zQxfcyQPTp",FALSE,1,"CNN",2017-10-04 08:08:11,TRUE,"915389445423198208","915488709658775552","759251","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ruanofaxas",0,FALSE,FALSE,NA,NA
"@MBuhari #biafrians in #anambra are not going to participate in dt up coming #election on till #referendum date is given by #NGRgovt.",FALSE,0,"MBuhari",2017-10-04 08:08:07,FALSE,"915220586707800065","915488690734080000","2936714848","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","chinonyeremJos2",0,FALSE,FALSE,NA,NA
"Russian Facebook ads reportedly targeted crucial… https://t.co/2AhIqzOvH9 #congress #donaldtrump #election #election2016 #engadget #tech",FALSE,0,NA,2017-10-04 08:02:09,FALSE,NA,"915487189055574016",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GeekInfoNow",0,FALSE,FALSE,NA,NA
"#Facebook Responds to #Trump and Positions Itself as #Election Ready, via @nytimes #Germany https://t.co/WUio6zu1cP",FALSE,0,NA,2017-10-04 07:57:19,FALSE,NA,"915485974725103616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexanderSza",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 07:51:50,FALSE,NA,"915484594513707009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrmccarter16",795,TRUE,FALSE,NA,NA
"Just a few days ago it was 51% - 49% for #sarwar - Hope the tide keeps turning toward #Leonard #ScottishLabour… https://t.co/9TxsHO77eg",FALSE,0,NA,2017-10-04 07:50:21,TRUE,NA,"915484218284740608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pastapunk",0,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 07:48:04,FALSE,NA,"915483646957678593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Biafra_Voice",24,TRUE,FALSE,NA,NA
"Russian Facebook ads reportedly targeted crucial swing states  #congress #donaldtrump #election https://t.co/cN6fSvmsiM",FALSE,0,NA,2017-10-04 07:45:13,FALSE,NA,"915482929651965952",NA,"<a href=""http://satyamtechnologies.net"" rel=""nofollow"">Tweeps.co</a>","TechL0G",0,FALSE,FALSE,NA,NA
"I'll be speaking about #Propaganda and Political Communication during #election 2016 at this conference on Saturday https://t.co/9Im2viySob",FALSE,2,NA,2017-10-04 07:42:14,FALSE,NA,"915482176141086720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmmaLBriant",0,FALSE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 07:37:04,FALSE,NA,"915480876116410369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Parth_Savaliyaa",268,TRUE,FALSE,NA,NA
"Have you ever been a member of a political party, but voted against them in an election? #auspol #election #politics",FALSE,2,NA,2017-10-04 07:28:56,FALSE,NA,"915478829312786432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lolaaberry",0,FALSE,FALSE,NA,NA
"How #Hillary #Lost: The Big Factors That Cost Her the #Election https://t.co/kE3A5UgOOT #News #worldnews https://t.co/3Ey9Wq7TXO",FALSE,0,NA,2017-10-04 07:11:38,FALSE,NA,"915474476556369921",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Anon_Eu",0,FALSE,FALSE,NA,NA
"#SupremeCourt seeks reply of Centre, #election body on political #fundinglaw :https://t.co/1ub6QztV5N #corruption #politics",FALSE,0,NA,2017-10-04 07:11:14,FALSE,NA,"915474375603658752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HimachalW",0,FALSE,FALSE,NA,NA
"@EVERALDATLARGE We don't have a plan, period. Forget 25 years, #auspol are even without a plan how to engage with y… https://t.co/CJNcIbB6RD",FALSE,3,"EVERALDATLARGE",2017-10-04 07:08:46,TRUE,"915448199074033664","915473755492671489","73981267","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WinfriedSitte",1,FALSE,FALSE,NA,NA
"to raise support rate,
#Japanese Abe Govt expects more #NorthKorea #missile #launch during #election

#Japan
#NorthKoreaNukes
#UnitedNations",FALSE,0,NA,2017-10-04 07:05:39,FALSE,NA,"915472968666378240",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","331107adp1",0,FALSE,FALSE,NA,NA
".@wendycarrillo comes in first, advances in #AD51 special #election in December #LosAngeles https://t.co/IJmfDtrF8N @ChrisMegerian",FALSE,1,NA,2017-10-04 07:04:02,FALSE,NA,"915472563127517184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lgasperoni",0,FALSE,FALSE,NA,NA
"#CDP says they now have over 50 candidates lined up for #Japan's snap #election. Not bad given the circumstances. https://t.co/yF0Bg8dekT",FALSE,1,NA,2017-10-04 07:00:39,FALSE,NA,"915471713575493632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeBosack",1,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 06:46:05,FALSE,NA,"915468045216354311",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","EkpereNwankwo",24,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 06:45:54,FALSE,NA,"915468001738215424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ONYEANUSIBONAVE",24,TRUE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 06:45:21,FALSE,NA,"915467861031817216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PullUpBars101",268,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 06:45:18,FALSE,NA,"915467847383621632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ONYEANUSIBONAVE",19,TRUE,FALSE,NA,NA
"RT @jim3love: Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in…",FALSE,0,NA,2017-10-04 06:44:53,FALSE,NA,"915467744669241344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ONYEANUSIBONAVE",15,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 06:44:46,FALSE,NA,"915467714709393408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ONYEANUSIBONAVE",20,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 06:36:23,FALSE,NA,"915465605045563392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lpotts26",795,TRUE,FALSE,NA,NA
"RT parthaabosu ""Why
#environment or #election 

#in #petrol https://t.co/Fxeam9wuQ1""https://t.co/cW7cYAsnT5",FALSE,0,NA,2017-10-04 06:25:21,FALSE,NA,"915462827191697409",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DFAG_Asia",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 06:22:48,FALSE,NA,"915462188587872257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angeltrueblue",795,TRUE,FALSE,NA,NA
"#Election is over. Can people go back to being sane again? Thx.",FALSE,0,NA,2017-10-04 06:21:12,FALSE,NA,"915461786328952834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LEANNAak",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 06:19:31,FALSE,NA,"915461362456727552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcDanDad",795,TRUE,FALSE,NA,NA
"New political party formed in Tonga ahead of snap election https://t.co/EepoWL3rEa #election",FALSE,5,NA,2017-10-04 06:17:31,FALSE,NA,"915460859240914944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RAPacificBeat",0,FALSE,FALSE,NA,NA
"Call for #Fiji diaspora to get better access to voter registration services https://t.co/5pqIuWYVbg #election",FALSE,2,NA,2017-10-04 06:14:14,FALSE,NA,"915460031776153600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RAPacificBeat",0,FALSE,FALSE,NA,NA
"#election #fraud in #Georgia and #Armenia, @CaucasusSurvey article from @GilbreathDustin and Sona Balasanyan: https://t.co/0qUa6tngpu",FALSE,3,NA,2017-10-04 06:11:08,FALSE,NA,"915459250431946752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crrcgeorgia",2,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 06:05:41,FALSE,NA,"915457879292989440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KanayoAlugha",24,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 06:04:21,FALSE,NA,"915457543253655552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KanayoAlugha",20,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 06:03:25,FALSE,NA,"915457311086432256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phonzaman",24,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 06:03:16,FALSE,NA,"915457269374099456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phonzaman",19,TRUE,FALSE,NA,NA
"RT @jim3love: Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in…",FALSE,0,NA,2017-10-04 06:03:15,FALSE,NA,"915457268853899268",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phonzaman",15,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 06:02:49,FALSE,NA,"915457157847486464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phonzaman",20,TRUE,FALSE,NA,NA
"When the curtain is pulled back we see the old, weak and dogmatic #tory party as it really is.  Nothing more than a… https://t.co/bAHYiW999E",FALSE,0,NA,2017-10-04 06:00:48,TRUE,NA,"915456649103540224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nowtsabother",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 05:56:17,FALSE,NA,"915455515328761856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GGDOVE",795,TRUE,FALSE,NA,NA
"#election Empowering encyclopedia site:Media or #WikiLeaks will be a winner in #election2016 https://t.co/VeHTnwIfFJ https://t.co/CwzAwY2GPG",FALSE,0,NA,2017-10-04 05:40:08,FALSE,NA,"915451449512996866",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","FutureWorldCen",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 05:37:34,FALSE,NA,"915450804001054721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","politik10111",795,TRUE,FALSE,NA,NA
"Why
#environment or #election 

#in #petrol https://t.co/1kjL9cpWwY",FALSE,0,NA,2017-10-04 05:30:27,FALSE,NA,"915449014522281984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parthaabosu",0,FALSE,FALSE,NA,NA
"2017 Lower House #election / Edano’s liberal party officially launched - The Japan News 
https://t.co/Yy2WRabyIn
#<U+7ACB><U+61B2><U+6C11><U+4E3B><U+515A>",FALSE,0,NA,2017-10-04 05:26:09,FALSE,NA,"915447929896341505",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jepangnet",0,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 05:25:43,FALSE,NA,"915447820580159488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Royal68288541",19,TRUE,FALSE,NA,NA
"RT @jim3love: Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in…",FALSE,0,NA,2017-10-04 05:25:40,FALSE,NA,"915447809024888832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Royal68288541",15,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 05:25:40,FALSE,NA,"915447808366452736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Royal68288541",20,TRUE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 05:25:11,FALSE,NA,"915447685544660992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Royal68288541",24,TRUE,FALSE,NA,NA
"2017 Lower House #election / Edano’s liberal party officially launched - The Japan News 
https://t.co/RV7YKeUDqE
#<U+7ACB><U+61B2><U+6C11><U+4E3B><U+515A>",FALSE,2,NA,2017-10-04 05:23:58,FALSE,NA,"915447381688123392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_Japan_News",2,FALSE,FALSE,NA,NA
"RT @jim3love: There'll be #NO #election in #Anambra #Biafraland come 18th Nov 2017. We must do everything possible to restore #Biafra. 
#Bi…",FALSE,0,NA,2017-10-04 05:22:37,FALSE,NA,"915447042545258496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Royal68288541",44,TRUE,FALSE,NA,NA
"@ikamalhaasan We  respect ur decision.. Can yu promise us that you won't join BJP.. #KamalHaasan #RSSTerror… https://t.co/yyiFDC42NL",FALSE,0,"ikamalhaasan",2017-10-04 05:20:37,TRUE,"914701013163970560","915446538062761984","4628602041","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","it_thamizhan",0,FALSE,FALSE,NA,NA
"RT @jim3love: There'll be #NO #election in #Anambra #Biafraland come 18th Nov 2017. We must do everything possible to restore #Biafra. 
#Bi…",FALSE,0,NA,2017-10-04 05:16:03,FALSE,NA,"915445390111014912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afamobidiegwu",44,TRUE,FALSE,NA,NA
"RT @fauads: @CharlesMBlow #Nullify the #election. It happens in every other democracy.  Why can't we accept it when it happens in #America?",FALSE,0,NA,2017-10-04 05:13:05,FALSE,NA,"915444643176710144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flynn09S",2,TRUE,FALSE,NA,NA
"Who are #EU #Election observers' audience? 
In #Africa they're increasingly unhelpful in quest to build #Democracy 
https://t.co/dvlTkKPwi0",FALSE,0,NA,2017-10-04 05:05:56,FALSE,NA,"915442844835487744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrismayLU",0,FALSE,FALSE,NA,NA
"#CECG Meeting with #Election Management Bodies (#IEC &amp; #IECC) at #US #Embassy #Kabul.  #Afghanistan.
Toward Transpa… https://t.co/d4zev4k6ic",FALSE,0,NA,2017-10-04 05:03:23,TRUE,NA,"915442202914037762",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CECGElection1",0,FALSE,FALSE,NA,NA
"One voice, one vote tomorrow for the future. #sunwaycollegeipoh #studentcouncil #election https://t.co/kLnw5NKoBa",FALSE,0,NA,2017-10-04 05:01:41,FALSE,NA,"915441772918071296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunwaycol_ipoh",0,FALSE,FALSE,NA,NA
"Russian-linked Facebook ads targeted Michigan and Wisconsin

https://t.co/jWMYwOs26G
#Election #politics #RussianAds #amerian
#worldevents",FALSE,0,NA,2017-10-04 04:57:45,FALSE,NA,"915440782395498496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","la8ter",0,FALSE,FALSE,NA,NA
"And @AnnastaciaMP is ready to give I to #adani &amp; bankrupt #QLD in exchange for a few #marginalseat votes? #election… https://t.co/RVuyr13Ctj",FALSE,0,NA,2017-10-04 04:53:34,TRUE,NA,"915439729977393152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WinfriedSitte",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 04:42:11,FALSE,NA,"915436866563973126",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dc37Deborah",795,TRUE,FALSE,NA,NA
"RT @KRQEcrystal: Happy #Election Day in #ABQ! 
Are voting today or did you vote early? https://t.co/SOsCnu340G",FALSE,0,NA,2017-10-04 04:39:15,FALSE,NA,"915436127959601153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MikeSmithofABQ",5,TRUE,FALSE,NA,NA
"@BBCHindi It’s all paid News Service by #BBC after being met with @OfficeOfRG Why this situation occurrs before eve… https://t.co/fyJbiwoNH1",FALSE,1,"BBCHindi",2017-10-04 04:29:07,TRUE,"915402456707854336","915433578162352128","372754427","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RajeshThakur88",0,FALSE,FALSE,NA,NA
"<U+3010>U.S. and New Zealand secretly tested &lt;'tsunami bombs'&gt; https://t.co/86DqmqN9EX https://t.co/VqM7bRnHqT<U+3011>#london #war #obama #cnn #election",FALSE,0,NA,2017-10-04 04:27:28,FALSE,NA,"915433160363597824",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Light_Of_Day_",0,FALSE,FALSE,NA,NA
"RT @jim3love: There'll be #NO #election in #Anambra #Biafraland come 18th Nov 2017. We must do everything possible to restore #Biafra. 
#Bi…",FALSE,0,NA,2017-10-04 04:27:23,FALSE,NA,"915433142672125952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BiafrXit",44,TRUE,FALSE,NA,NA
"@omamritca After a 'small' hike in petrol and diesal by just Rs. 12/liter our great govt substantially reduced Petr… https://t.co/qsEJLisrxi",FALSE,1,"omamritca",2017-10-04 04:22:13,TRUE,"915227125732356096","915431842119110656","2497497454","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NikitaKantharia",0,FALSE,FALSE,NA,NA
"RT @jacobresneck: #cbjvotes Getting ready for #Juneau #election returns. https://t.co/5YeO70BJuR",FALSE,0,NA,2017-10-04 04:16:41,FALSE,NA,"915430447965802496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattbuxton",2,TRUE,FALSE,NA,NA
"RT @jacobresneck: #cbjvotes Getting ready for #Juneau #election returns. https://t.co/5YeO70BJuR",FALSE,0,NA,2017-10-04 04:12:31,FALSE,NA,"915429400098639872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KTOOpubmedia",2,TRUE,FALSE,NA,NA
"@katestarbird Top thing I'd love to see at #StanfordReunion: classmates @katestarbird and @nxthompson talking… https://t.co/mvfFbDUVx8",FALSE,1,"katestarbird",2017-10-04 04:12:29,TRUE,"915425653486379009","915429391051583488","19203768","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JFinsten",0,FALSE,FALSE,NA,NA
"#cbjvotes Getting ready for #Juneau #election returns. https://t.co/5YeO70BJuR",FALSE,1,NA,2017-10-04 04:10:00,FALSE,NA,"915428764938407936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jacobresneck",2,FALSE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 03:54:43,FALSE,NA,"915424921643307008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oliviab18211198",268,TRUE,FALSE,NA,NA
"Why They Let The Terminator Win The #Election ! https://t.co/pwveyC1qIL",FALSE,0,NA,2017-10-04 03:45:51,FALSE,NA,"915422688432271362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WorldSuberModel",0,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #Biafr…",FALSE,0,NA,2017-10-04 03:43:08,FALSE,NA,"915422003699560449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johniky1",19,TRUE,FALSE,NA,NA
"RT @jim3love: Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in…",FALSE,0,NA,2017-10-04 03:42:46,FALSE,NA,"915421914516148224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johniky1",15,TRUE,FALSE,NA,NA
"LOOK: Wow. The sick leave ordinance is so close. 13 of 53 polling sites reporting, so far. #ABQ #ELECTION… https://t.co/TILmnPNc6j",FALSE,1,NA,2017-10-04 03:42:45,TRUE,NA,"915421909185069056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoyaleKOAT",0,FALSE,FALSE,NA,NA
"RT @jim3love: #Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anamb…",FALSE,0,NA,2017-10-04 03:40:44,FALSE,NA,"915421402345467904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johniky1",24,TRUE,FALSE,NA,NA
"RT @jim3love: 18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren kill…",FALSE,0,NA,2017-10-04 03:40:32,FALSE,NA,"915421349870522368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johniky1",20,TRUE,FALSE,NA,NA
"Lessons learned in the #trump vs #moore GOP #primary #election last week https://t.co/HFS97VkDWV #blog #blogger… https://t.co/aAvKhl4PYO",FALSE,0,NA,2017-10-04 03:38:05,TRUE,NA,"915420736747196416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poetsoulken",0,FALSE,FALSE,NA,NA
"Any responsible organization has provisions for #election of officers. If those procedures are compromised the election is nullified.",FALSE,0,NA,2017-10-04 03:36:29,FALSE,NA,"915420330646261760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","southshoresFL",0,FALSE,FALSE,NA,NA
